lineId,originStopId,destinationStopId,orientation,averageSpeed,distance,averageTime,sampleCount
2141,516107,516108,0,110.4122,0.5827,19.00,1
2141,516138,516194,1,94.4665,0.4634,18.00,4
2141,516192,516138,1,45.9760,0.1506,12.00,2
2141,516193,511276,0,29.4276,0.1284,15.33,3
2141,516194,516196,1,10.0628,0.0688,25.17,6
2141,516195,516139,0,55.9195,0.2063,14.00,3
2141,516196,516234,1,46.4043,0.2320,18.00,1
2141,516230,516195,0,77.8763,0.5192,24.00,1
2141,516234,515144,1,21.2822,0.1537,26.00,1
2211,511019,511324,1,76.5620,0.3527,17.33,6
2211,511033,502312,1,38.6622,0.1735,14.60,5
2211,511034,511100,0,91.7870,0.5582,22.00,7
2211,511098,511099,0,20.7094,0.1095,20.25,4
2211,511099,511274,0,52.2321,0.2659,18.20,5
2211,511100,511223,0,70.5060,0.3891,20.33,6
2211,511223,511319,0,71.3146,0.3596,18.00,2
2211,511226,511033,1,15.7589,0.0807,18.50,2
2211,511275,516192,0,96.7261,0.5374,20.00,1
2211,511276,511485,1,83.5760,0.3635,15.80,5
2211,511319,511321,0,27.0047,0.1312,18.20,5
2211,511320,511318,1,70.9552,0.3921,21.00,2
2211,511321,511323,0,71.8972,0.3876,19.50,2
2211,511322,511320,1,22.5894,0.1407,23.00,2
2211,511323,511098,0,48.7860,0.2232,17.00,7
2211,511324,511322,1,104.2568,0.6808,23.50,2
2211,511329,511226,1,59.0645,0.1921,11.50,2
2211,511485,511019,1,76.0663,0.2866,14.50,4
2211,515143,516230,1,27.9086,0.1400,20.00,2
2211,515144,516092,0,46.0355,0.2670,20.75,4
2211,516092,516094,0,38.2084,0.1351,11.67,3
2211,516094,516096,0,71.8148,0.3506,18.25,8
2211,516096,516264,0,38.1576,0.1998,18.83,18
2211,516138,516194,0,62.0916,0.3553,23.33,6
2211,516192,516138,0,53.3605,0.3611,23.00,4
2211,516194,516196,0,10.0125,0.0501,18.00,1
2211,516195,516139,1,30.6897,0.1484,16.50,2
2211,516196,516234,0,27.5148,0.2139,25.00,4
2211,516230,516195,1,14.5937,0.0608,15.00,1
2211,516264,518033,0,55.6050,0.1851,11.80,5
2211,518016,518045,0,55.4270,0.2711,18.44,9
2211,518033,518035,0,61.6120,0.3562,20.00,3
2211,518035,518037,0,64.5682,0.3831,21.40,5
2211,518037,518083,0,15.2286,0.1079,26.00,3
2211,518082,518154,0,92.5251,0.3590,14.25,4
2211,518084,518085,0,29.7018,0.1633,22.67,6
2211,518085,502901,0,40.2877,0.1880,19.00,8
2211,518154,518016,0,20.3301,0.1174,22.50,6
2212,511276,511278,1,74.3362,0.4193,20.42,19
2212,511278,511279,1,69.0815,0.3693,20.00,5
2212,511279,511284,1,47.6293,0.2509,20.64,11
2212,511281,502301,1,53.1813,0.3154,23.11,18
2212,511284,511281,1,91.5172,0.6399,25.50,6
2212,513013,513062,0,63.3613,0.3715,21.86,7
2212,513048,513251,0,65.4351,0.2925,17.33,9
2212,513062,513111,0,46.8704,0.1955,16.25,4
2212,513103,513105,0,62.5164,0.2657,14.83,6
2212,513105,513107,0,61.9480,0.2871,18.00,9
2212,513107,513013,0,70.8974,0.3113,17.50,6
2212,513111,513113,0,47.6793,0.1994,15.50,4
2212,513113,513048,0,18.1062,0.1081,22.00,2
2212,513251,513256,0,52.9958,0.2692,19.33,9
2212,513256,500101,0,63.8667,0.3132,16.67,3
2212,515143,516230,1,58.9010,0.2786,17.00,8
2212,516139,511276,1,25.4172,0.1286,17.50,6
2212,516195,516139,1,36.9836,0.2139,21.00,7
2212,516230,516195,1,67.7256,0.2846,15.38,8
2212,518189,518051,0,30.1227,0.1569,20.00,9
2241,500203,513058,1,71.2309,0.3653,19.00,2
2241,504010,513048,0,43.4500,0.2573,22.25,4
2241,512019,513252,1,33.3595,0.1913,21.00,6
2241,513013,513062,0,56.5801,0.3382,21.86,7
2241,513014,513140,1,55.1537,0.2783,15.67,3
2241,513048,513251,0,59.0462,0.3167,19.30,10
2241,513058,513203,1,64.2354,0.2781,14.50,2
2241,513062,513111,0,41.5033,0.1895,18.00,9
2241,513063,513231,1,31.3471,0.1045,12.00,1
2241,513103,513300,0,51.1382,0.2263,16.38,8
2241,513104,514014,1,34.6055,0.1945,20.33,9
2241,513106,513104,1,74.5216,0.5087,24.44,9
2241,513107,513013,0,57.2734,0.2928,18.83,6
2241,513112,513063,1,74.3283,0.2419,11.50,2
2241,513140,513106,1,83.5430,0.3863,17.00,6
2241,513172,500203,1,32.5627,0.1859,19.33,9
2241,513203,513112,1,27.3904,0.1446,19.00,1
2241,513231,513014,1,33.9942,0.1991,20.75,8
2241,513251,513256,0,56.6992,0.3274,21.00,10
2241,513252,513172,1,110.9980,0.3392,11.00,1
2241,513256,500100,0,110.2489,0.4594,15.00,1
2241,513300,513107,0,63.5266,0.3295,20.17,6
2241,514010,514399,1,48.4055,0.2824,21.00,1
2241,514012,514010,1,63.1789,0.2879,18.75,8
2241,514013,513103,0,68.0025,0.3783,21.14,7
2241,514014,514012,1,28.5594,0.1190,15.00,1
2241,514150,514413,0,65.1999,0.3928,21.40,5
2241,514156,500154,1,70.4853,0.5239,24.88,16
2241,514345,514156,1,58.9519,0.3078,19.25,8
2241,514413,514414,0,55.0394,0.1948,14.00,6
2241,514414,514013,0,64.9937,0.3022,16.33,18
2242,500150,514157,0,40.8410,0.2560,20.80,10
2242,512152,512178,0,49.5803,0.2395,17.60,15
2242,512178,512024,0,76.9968,0.4214,21.18,17
2242,512205,512152,0,47.4405,0.2273,17.21,19
2242,513219,513220,1,77.1810,0.5247,23.00,6
2242,513220,513234,1,48.5270,0.3116,24.50,10
2242,513233,514312,1,35.5695,0.1776,21.40,5
2242,513234,513233,1,68.3921,0.3583,18.33,3
2242,514080,514154,0,70.4966,0.4254,21.50,12
2242,514126,514128,1,72.9049,0.5419,22.67,3
2242,514128,514130,1,30.2702,0.2018,24.00,1
2242,514130,514132,1,40.4877,0.2365,21.50,8
2242,514132,514134,1,56.1912,0.1561,10.00,1
2242,514133,514131,0,48.5519,0.2159,17.86,7
2242,514134,514347,1,41.7661,0.1679,15.50,2
2242,514154,514346,0,70.9266,0.4252,22.50,4
2242,514156,500150,1,69.9791,0.3793,19.94,18
2242,514157,514080,0,58.6701,0.3170,19.59,17
2242,514312,514314,1,57.0033,0.2816,18.67,6
2242,514314,514126,1,51.3659,0.2154,15.83,6
2242,514345,514156,1,39.5206,0.1557,15.88,8
2242,514346,514133,0,44.4054,0.1600,13.00,3
2243,500103,513254,0,67.4912,0.3066,16.67,3
2243,500154,514401,1,117.4669,0.7505,23.00,1
2243,500203,513058,0,38.8492,0.2062,19.50,2
2243,512019,513252,0,55.0313,0.2037,16.33,3
2243,513013,513062,1,92.8652,0.5301,21.00,2
2243,513014,513309,0,119.1217,0.4963,15.00,1
2243,513048,513251,1,56.8112,0.2843,18.00,3
2243,513062,513111,1,54.8135,0.2340,14.67,3
2243,513063,513231,0,66.7281,0.2039,11.00,1
2243,513103,513300,1,52.0017,0.2725,18.80,5
2243,513104,514014,0,46.0770,0.2488,22.00,8
2243,513106,513104,0,99.1777,0.5793,21.33,3
2243,513111,513113,1,56.4116,0.3619,22.25,4
2243,513112,513063,0,56.2403,0.2204,14.00,2
2243,513113,513048,1,43.7228,0.1841,16.00,3
2243,513140,513106,0,71.9815,0.3914,20.00,2
2243,513203,513112,0,54.6365,0.3119,20.00,2
2243,513231,513014,0,28.2782,0.1725,23.50,2
2243,513251,513256,1,67.7792,0.3914,21.25,8
2243,513252,513325,0,65.0013,0.2262,12.75,4
2243,513300,513107,1,51.0989,0.2271,18.60,5
2243,513325,513326,0,65.0348,0.4313,25.00,2
2243,513326,500203,0,20.3059,0.0851,16.60,5
2243,513327,513013,1,63.0104,0.3088,17.67,3
2243,514010,514399,0,69.3394,0.4145,22.00,5
2243,514012,514010,0,49.5700,0.2713,18.40,5
2243,514013,513103,1,74.5016,0.4561,22.25,4
2243,514014,514012,0,46.5329,0.1939,15.00,1
2243,514026,514027,0,22.0473,0.0964,20.50,2
2243,514027,514554,0,38.4629,0.6299,47.50,2
2243,514028,514029,0,71.6836,0.4402,22.50,2
2243,514029,514030,0,71.9115,0.4063,20.50,2
2243,514046,514047,1,7.8461,0.0545,25.00,1
2243,514047,514048,1,42.1571,0.3899,52.00,7
2243,514048,514538,1,48.2903,0.2415,18.00,1
2243,514049,514050,1,77.6385,0.3571,18.00,3
2243,514050,514051,1,45.3582,0.2862,21.80,5
2243,514051,514052,1,72.7140,0.3002,15.71,7
2243,514054,514055,1,69.3734,0.4625,24.00,1
2243,514055,514056,1,47.4969,0.2548,19.80,5
2243,514056,500154,1,58.0710,0.8617,40.13,8
2243,514080,514154,1,39.6550,0.1773,16.83,6
2243,514150,514413,1,99.3207,0.5501,19.00,2
2243,514154,514412,1,70.8188,0.4408,23.60,5
2243,514156,500165,0,94.6495,0.3944,15.00,1
2243,514157,514080,1,57.2961,0.3154,21.43,7
2243,514322,514465,0,106.3691,0.2955,10.00,1
2243,514345,514156,0,83.0071,0.3640,14.50,2
2243,514401,514157,1,79.4553,0.4894,22.25,4
2243,514414,514013,1,48.4090,0.2806,23.17,6
2243,514538,514049,1,57.1554,0.3041,20.60,5
2273,501101,518030,0,52.5292,0.3070,19.57,7
2273,501151,501101,0,47.1294,0.1926,17.50,6
2273,502050,502100,1,38.1905,0.2028,20.82,11
2273,502100,502150,1,31.4649,0.1447,18.22,9
2273,502150,502200,1,36.8527,0.1838,16.86,14
2273,502200,502250,1,66.8386,0.3792,20.00,17
2273,502250,502303,1,55.8177,0.3410,28.23,13
2273,513013,513062,0,78.4122,0.4010,19.20,5
2273,513048,513251,0,53.1786,0.4163,23.33,3
2273,513062,513111,0,59.2825,0.2437,15.67,3
2273,513103,513105,0,41.0991,0.2454,22.17,6
2273,513105,513107,0,46.6989,0.2851,22.57,7
2273,513107,513013,0,62.3945,0.3633,21.00,5
2273,513111,513113,0,47.7448,0.2376,18.40,5
2273,513113,513048,0,46.5951,0.2416,19.17,6
2273,513251,513256,0,72.8397,0.3482,17.20,10
2273,513256,500101,0,101.0921,0.5441,19.67,3
2273,514002,514409,0,62.9017,0.3067,18.35,20
2273,514009,514011,0,34.8550,0.2614,27.00,1
2273,514011,514013,0,77.0612,0.4463,20.52,21
2273,514013,513103,0,55.2473,0.2541,18.59,17
2273,514409,514410,0,5.4899,0.0198,13.00,1
2273,514410,514009,0,62.7444,0.3619,21.73,11
2273,516018,516048,0,44.3056,0.1812,16.55,11
2273,516025,517200,1,63.0252,0.3253,19.65,20
2273,516027,516025,1,44.7818,0.3110,25.00,1
2273,516031,516122,1,47.0383,0.1896,15.00,5
2273,516033,516031,1,23.5379,0.1121,18.33,6
2273,516035,516033,1,38.5669,0.1943,18.25,8
2273,516037,516035,1,42.9869,0.1951,18.00,8
2273,516042,516044,0,90.5347,0.4884,19.67,9
2273,516044,516018,0,38.6017,0.2327,22.00,4
2273,516048,518154,0,11.9664,0.0665,20.00,1
2273,516122,516027,1,71.8250,0.4386,22.40,5
2273,517125,516037,1,76.6475,0.4852,22.50,14
2273,517200,502050,1,45.2270,0.1941,15.54,13
2273,518016,518019,0,87.9640,0.4946,19.73,11
2273,518019,518021,0,81.8795,0.6796,30.00,3
2273,518021,518023,0,87.2286,0.5169,21.80,5
2273,518025,518027,0,52.1392,0.3734,23.20,5
2273,518027,518153,0,21.1787,0.1600,28.00,3
2273,518153,501151,0,83.2716,0.4542,20.00,30
2273,518154,518016,0,32.8479,0.1485,18.83,12
2273,519015,517125,1,79.7998,0.4871,22.00,2
2273,519017,519015,1,91.4624,0.4319,17.00,1
2273,519019,519017,1,48.0515,0.2801,21.00,7
2273,519020,516042,0,53.6031,0.3470,20.00,2
2274,500105,502100,0,3.9314,0.2197,2925.00,2
2274,500107,513254,1,75.3323,0.4399,20.00,3
2274,500600,500900,1,50.7294,0.2328,18.00,2
2274,500601,512070,0,35.3218,0.1611,19.64,11
2274,500900,500951,1,70.0348,0.4128,21.22,9
2274,500951,501000,1,43.1876,0.1969,16.90,10
2274,501001,501401,0,52.2793,0.2394,16.50,8
2274,501401,501451,0,61.3139,0.2867,18.69,13
2274,501451,501501,0,64.9805,0.5029,24.33,12
2274,501501,501551,0,46.0103,0.2389,21.70,10
2274,501551,500601,0,44.7314,0.2233,19.40,15
2274,501900,502000,1,34.0075,0.1957,20.33,6
2274,502100,517131,0,47.0735,0.1824,21.25,4
2274,502551,500105,0,63.9309,0.2972,17.00,4
2274,512003,513259,1,31.5159,0.1724,21.00,2
2274,512005,513271,1,40.0209,0.1681,16.25,12
2274,512007,513272,1,60.0017,0.2655,16.86,7
2274,512008,513279,0,79.8911,0.3401,15.25,4
2274,512017,512210,1,44.1304,0.2346,19.25,12
2274,512024,500600,1,43.6260,0.2585,20.00,12
2274,512042,512043,0,50.6899,0.4365,31.00,1
2274,512043,512044,0,56.8470,0.3224,21.00,3
2274,512044,502551,0,61.8939,0.3635,30.00,8
2274,512069,512008,0,46.5007,0.3210,23.67,9
2274,512070,512069,0,38.5759,0.2300,20.18,11
2274,512149,512154,0,61.0728,0.3065,19.11,9
2274,512151,513269,1,77.6889,0.3441,17.00,9
2274,512154,513016,0,55.7860,0.2915,20.67,6
2274,512178,512024,1,66.4385,0.3895,21.89,9
2274,512210,513265,1,63.8540,0.3591,21.31,13
2274,513254,513253,1,97.2951,0.5676,21.00,1
2274,513257,512003,1,24.8347,0.0792,12.50,4
2274,513259,513261,1,50.7153,0.2422,20.00,3
2274,513261,512017,1,29.2261,0.1705,21.00,1
2274,513265,512151,1,52.1325,0.3148,22.21,19
2274,513268,512041,0,67.1847,0.2800,15.00,3
2274,513269,513015,1,59.3876,0.2689,18.33,9
2274,513270,513268,0,46.8817,0.3417,22.33,3
2274,513271,512007,1,34.6110,0.1814,19.20,10
2274,513272,513273,1,75.2278,0.5240,24.57,7
2274,513273,512178,1,41.6138,0.2145,20.00,13
2274,513279,513280,0,49.7687,0.2990,22.25,12
2274,513280,512149,0,45.0046,0.2389,20.67,9
2274,517007,517008,0,49.2752,0.2050,14.25,4
2274,517008,517009,0,59.8244,0.3659,22.40,5
2274,517009,517106,0,67.1604,0.3947,21.67,21
2274,517102,517103,0,50.4169,0.3036,23.00,2
2274,517103,517104,0,79.9589,0.3998,18.00,1
2274,517104,517105,0,80.5174,0.3936,18.67,9
2274,517106,517280,0,30.5917,0.1335,18.67,3
2274,517108,519027,0,49.1337,0.2484,18.27,11
2274,517109,517110,1,20.9680,0.1090,20.20,5
2274,517110,517111,1,70.7906,0.2925,15.00,4
2274,517111,517113,1,64.8027,0.4696,26.60,5
2274,517113,517190,1,68.1628,0.2975,18.00,2
2274,517115,517215,1,70.0828,0.4347,21.54,13
2274,517117,501900,1,64.0425,0.3402,19.56,9
2274,517131,517102,0,66.1733,0.3516,21.00,5
2274,517190,517208,1,48.6618,0.2699,21.07,15
2274,517208,517211,1,64.8267,0.3357,18.78,9
2274,517211,517115,1,71.8887,0.3759,18.50,4
2274,517215,517117,1,60.2288,0.3454,20.33,3
2274,519027,519028,0,75.7867,0.3675,17.33,3
2274,519028,519029,0,56.0231,0.3045,20.15,20
2274,519029,519030,0,39.2354,0.1869,19.89,9
2274,519030,519031,0,25.8271,0.2224,31.00,1
2274,519031,501001,0,59.2899,0.3315,20.38,26
2274,519288,517109,1,41.2635,0.1917,18.83,6
2301,500103,513254,0,66.4041,0.4608,23.78,9
2301,500600,500750,1,55.1282,0.2687,17.50,10
2301,500750,500850,1,57.9961,0.2414,15.20,15
2301,500850,500951,1,70.0188,0.4084,21.00,1
2301,500951,501401,1,36.9611,0.2884,28.50,2
2301,512007,513272,1,60.9975,0.2811,18.22,9
2301,512018,513262,0,30.1168,0.1422,17.00,1
2301,512019,513252,0,38.7179,0.2324,21.11,9
2301,512024,500600,1,52.3862,0.3012,18.73,15
2301,512178,512024,1,69.5202,0.3464,19.92,24
2301,513049,513050,0,88.7985,0.5711,22.92,12
2301,513050,500202,0,78.0483,0.4090,19.71,7
2301,513252,513049,0,82.6023,0.3491,15.50,4
2301,513254,512019,0,24.3906,0.0813,12.00,1
2301,513258,500103,0,55.0584,0.3094,22.86,7
2301,513260,512004,0,50.0143,0.1389,10.00,1
2301,513262,513260,0,72.2153,0.3781,17.50,6
2301,513264,512018,0,49.8324,0.2506,16.67,9
2301,513271,512007,1,67.6443,0.3640,20.29,14
2301,513272,513273,1,62.6914,0.3399,21.00,8
2301,513273,512178,1,53.4361,0.2451,17.94,18
2401,500150,514157,1,17.5316,0.0970,18.50,8
2401,500750,500851,0,35.2553,0.1570,16.88,8
2401,500851,519139,0,72.0393,0.4225,20.78,9
2401,501550,500750,0,59.6746,0.3719,23.07,14
2401,514019,514386,1,43.8955,0.2330,19.27,11
2401,514080,514154,1,87.3272,0.5188,20.88,8
2401,514116,519045,1,44.9113,0.2791,24.57,7
2401,514119,514343,1,54.2690,0.2003,13.60,5
2401,514120,514262,0,30.5833,0.1225,20.33,3
2401,514133,514396,1,84.8824,0.4286,19.50,4
2401,514134,514347,0,22.5528,0.0892,14.67,3
2401,514154,514346,1,59.3063,0.2920,17.90,10
2401,514156,500150,0,70.8826,0.4441,23.00,3
2401,514157,514080,1,42.3224,0.2406,21.06,16
2401,514257,514392,1,47.2037,0.2507,19.67,6
2401,514258,514259,0,24.9329,0.0870,12.33,3
2401,514259,514260,0,89.2052,0.5002,21.29,7
2401,514260,514261,0,21.6067,0.0600,10.00,1
2401,514261,514120,0,43.7022,0.2040,17.83,6
2401,514262,514387,0,48.5967,0.2810,22.00,3
2401,514263,514344,0,99.5952,0.6916,25.00,1
2401,514342,514257,1,82.3568,1.0710,42.86,7
2401,514343,514115,1,99.7322,0.5734,20.67,3
2401,514345,514156,0,58.4839,0.1625,10.00,1
2401,514346,514133,1,78.0889,0.3693,16.25,4
2401,514347,514345,0,38.3377,0.1597,15.00,1
2401,514386,514119,1,48.3534,0.2423,19.80,5
2401,514387,514389,0,62.1408,0.4143,24.00,2
2401,514388,514019,1,67.5595,0.4349,23.33,12
2401,514389,514391,0,69.8868,0.3434,18.50,12
2401,514390,514388,1,55.9383,0.2995,20.13,8
2401,514391,514393,0,109.1272,1.2583,41.50,2
2401,514392,514390,1,52.2900,0.2753,20.63,19
2401,514393,514263,0,108.0590,1.2631,42.33,3
2401,514397,514134,0,66.1473,0.2695,13.80,5
2401,519045,519054,1,83.2297,0.4196,19.40,5
2401,519047,501550,1,87.5817,1.1218,47.50,2
2401,519054,519047,1,36.3964,0.2109,21.57,7
2401,519139,519140,0,65.4815,0.3380,19.71,7
2401,519140,519141,0,37.6428,0.1798,18.44,9
2401,519141,514258,0,56.1706,0.3496,20.50,12
2402,513104,514110,0,87.3776,0.5757,21.00,2
2402,513106,513104,0,83.5450,0.4412,19.75,4
2402,513130,513134,1,113.1117,0.4399,14.00,1
2402,513140,513106,0,48.5370,0.3101,24.50,2
2402,514110,514112,0,97.7819,0.6790,25.00,1
2402,514112,514218,0,53.1678,0.2558,17.33,3
2402,514152,514153,0,44.7733,0.2055,17.00,3
2402,514153,514154,0,50.0077,0.2371,17.67,3
2402,514154,514155,0,59.7559,0.2578,17.80,5
2402,514156,500160,0,76.6004,0.6000,26.00,3
2402,514218,514152,0,25.8780,0.1207,16.50,2
2402,519047,501552,1,61.1949,0.3755,21.00,3
2402,519054,519047,1,62.0072,0.2922,16.60,5
2471,500151,514401,1,45.2422,0.1717,16.20,5
2471,501752,501850,1,68.7274,0.4213,22.00,5
2471,501850,517175,0,81.7410,0.5188,23.50,14
2471,514076,514377,0,58.4850,0.3019,19.87,15
2471,514278,515061,1,84.1992,0.4551,19.80,5
2471,514367,514400,1,77.0809,0.3818,18.00,2
2471,514368,514369,0,49.7692,0.1521,11.00,1
2471,514369,500151,0,57.9755,0.4319,25.89,18
2471,514370,514417,1,57.6610,0.1762,11.00,1
2471,514371,514381,0,26.3836,0.1553,22.00,3
2471,514373,514431,0,37.7977,0.1421,14.75,4
2471,514374,514376,1,69.4428,0.4767,24.31,13
2471,514377,514443,0,10.7108,0.0531,22.50,2
2471,514381,514368,0,60.4896,0.1866,13.00,2
2471,514382,514367,1,54.3273,0.2621,18.00,2
2471,514384,514373,0,22.9336,0.1720,27.00,1
2471,514400,514370,1,77.3795,0.4481,21.15,13
2471,514401,514382,1,93.2717,0.3472,14.25,4
2471,514415,514076,0,59.3157,0.2942,18.00,4
2471,514417,514372,1,80.5749,0.3560,17.60,5
2471,514431,514371,0,57.8756,0.4625,25.25,8
2471,514443,514384,0,13.7298,0.0801,21.00,1
2471,514541,514374,1,78.4982,0.4992,23.89,9
2471,515002,515152,1,36.8479,0.1485,19.70,10
2471,515006,515016,1,36.2353,0.1878,20.83,18
2471,515007,515009,0,67.8707,0.3904,20.91,11
2471,515008,515006,1,20.7357,0.1382,24.00,1
2471,515010,515018,1,33.2930,0.0925,10.00,1
2471,515011,515015,0,70.8491,0.5707,29.00,1
2471,515014,515010,1,55.7172,0.2861,19.50,8
2471,515016,515150,1,39.6990,0.1988,21.83,6
2471,515017,515007,0,73.5956,0.4062,20.80,20
2471,515018,515008,1,38.0650,0.1606,15.60,5
2471,515019,515011,0,8.4063,0.0550,24.00,2
2471,515020,515013,0,101.2164,0.7591,27.00,1
2471,515021,514379,0,23.5421,0.1519,21.00,2
2471,515029,515030,0,43.4846,0.1837,14.60,5
2471,515030,515147,0,62.6860,0.3688,22.50,4
2471,515061,515012,1,20.7125,0.1266,22.00,1
2471,515069,515017,0,42.1876,0.1746,16.60,10
2471,515147,515148,0,44.0659,0.2081,17.00,1
2471,515148,515149,0,37.6658,0.1498,14.50,2
2471,515149,518012,0,85.3169,0.5491,23.73,11
2471,515150,515002,1,36.1464,0.1803,19.62,29
2471,515151,515069,0,7.5883,0.0316,15.00,1
2471,515152,518003,1,108.2943,0.5856,19.33,3
2471,516004,516005,0,76.9210,0.3977,19.78,9
2471,516005,516006,0,35.1526,0.1951,18.78,9
2471,516006,516007,0,43.7092,0.1867,16.11,9
2471,516007,516008,0,85.6441,0.3432,14.50,2
2471,516011,516239,1,48.8342,0.2461,18.42,12
2471,516093,516268,0,33.3495,0.1560,19.13,8
2471,516112,516134,0,55.6324,0.2322,15.00,3
2471,516137,516004,0,58.8082,0.3891,24.10,10
2471,516239,516241,1,49.0362,0.2308,16.86,7
2471,516241,516242,1,37.6422,0.1833,19.08,13
2471,516242,517011,1,55.8035,0.2785,19.00,5
2471,516268,515029,0,90.3544,0.5534,23.85,13
2471,517006,517007,0,31.1883,0.1126,13.00,2
2471,517011,517119,1,39.9752,0.2183,19.00,10
2471,517012,517013,1,49.8305,0.2459,19.00,9
2471,517013,501752,1,42.3774,0.2290,21.64,14
2471,517119,517012,1,68.0753,0.4365,22.70,10
2471,517175,517006,0,14.4299,0.0901,24.50,4
2471,518003,518006,1,49.3843,0.2969,18.50,4
2471,518004,518165,1,56.1981,0.3304,23.40,5
2471,518006,518004,1,71.5833,0.4458,21.33,3
2471,518009,518074,1,76.3912,0.4639,22.56,18
2471,518012,515151,0,69.2736,0.3554,21.15,20
2471,518074,516011,1,84.3869,0.4484,20.00,3
2471,518165,518009,1,27.1423,0.2251,28.80,5
2472,500153,514058,1,69.9472,0.4637,23.75,4
2472,501050,518147,1,50.5866,0.3065,24.00,5
2472,501053,514017,0,30.6611,0.2129,25.00,1
2472,501802,501850,1,91.6497,0.5903,23.14,7
2472,501850,501900,0,30.2421,0.1336,16.82,11
2472,501900,517006,0,52.7800,0.2492,17.50,4
2472,503006,518058,1,78.7036,0.4506,20.00,8
2472,514017,500153,0,82.9585,0.5099,22.90,10
2472,514058,501050,1,56.3704,0.2767,17.00,10
2472,514138,501053,0,35.3456,0.2009,19.25,8
2472,516005,516006,0,39.2443,0.1564,18.67,6
2472,516006,516007,0,32.2317,0.1530,20.86,7
2472,516008,516015,0,86.0559,0.2869,12.00,1
2472,516009,518010,0,44.3838,0.2753,20.67,9
2472,516010,518063,0,54.5151,0.3469,19.22,9
2472,516011,516239,1,33.9441,0.1858,20.75,4
2472,516015,516009,0,31.5999,0.1709,21.00,2
2472,516132,516133,0,65.1714,0.3446,16.50,2
2472,516133,516237,0,62.9274,0.2790,16.00,7
2472,516237,516005,0,57.3338,0.3033,20.37,19
2472,516239,516241,1,52.4782,0.2713,18.50,4
2472,516240,518013,0,70.6893,0.3810,19.30,10
2472,516241,516242,1,65.1258,0.3144,17.80,10
2472,516242,517011,1,36.0451,0.1985,20.33,9
2472,517006,517007,0,13.3633,0.0631,17.00,1
2472,517011,517119,1,38.0600,0.2034,20.00,8
2472,517012,517013,1,58.4331,0.2666,16.33,9
2472,517013,501802,1,38.2204,0.1864,18.00,5
2472,517119,517012,1,75.2997,0.4189,19.44,9
2472,518003,518006,1,25.7138,0.1292,18.50,2
2472,518004,518165,1,66.4417,0.3284,18.00,10
2472,518005,516010,0,73.4137,0.3251,14.50,4
2472,518006,518004,1,69.8332,0.3381,22.20,5
2472,518009,518074,1,75.9108,0.4167,19.75,8
2472,518010,516240,0,29.0336,0.2514,26.78,9
2472,518013,518005,0,0.4927,0.0018,13.00,1
2472,518049,514137,0,44.3040,0.2048,18.00,11
2472,518050,518164,1,67.5684,0.3983,21.40,15
2472,518051,518049,0,19.0087,0.1531,29.00,1
2472,518058,518060,1,57.0656,0.3131,19.75,8
2472,518061,503001,0,44.1661,0.2577,21.83,6
2472,518063,518061,0,26.2279,0.1592,22.50,6
2472,518074,516011,1,39.4177,0.2208,21.00,3
2472,518147,518148,1,72.5854,0.3708,19.58,12
2472,518148,518050,1,64.3224,0.2910,18.33,6
2472,518149,518003,1,77.6561,0.4926,22.92,12
2472,518150,518051,0,55.9513,0.3476,22.08,12
2472,518164,503006,1,17.6531,0.2692,55.40,10
2472,518165,518009,1,59.8979,0.4789,29.40,5
2472,518169,518150,0,59.3569,0.3314,16.67,3
2473,501950,502000,1,35.1261,0.1651,18.00,3
2473,501950,517178,1,41.9019,0.1704,14.50,4
2473,501951,517175,0,85.6787,0.5155,22.00,2
2473,502000,501950,1,55.0625,0.1650,11.00,7
2473,502000,502050,1,40.5933,0.2732,23.00,7
2473,502001,501951,0,18.9113,0.0887,17.38,8
2473,502050,502000,1,54.7067,0.2207,15.00,6
2473,502051,502001,0,66.0970,0.3555,19.60,10
2473,502103,502051,0,66.2514,0.3681,20.00,1
2473,502650,502600,0,54.7188,0.8724,38.86,7
2473,511309,511311,1,46.4444,0.2317,22.25,4
2473,511309,516128,1,114.7571,0.3825,12.00,1
2473,511310,516231,0,106.9443,0.8318,28.00,2
2473,511311,511309,1,30.8753,0.1413,16.25,4
2473,511312,511310,0,88.9137,0.4886,20.50,4
2473,511313,511311,1,55.3524,0.4766,31.00,1
2473,511315,511313,1,44.9720,0.3526,28.50,2
2473,511315,517212,1,29.6313,0.2305,28.00,1
2473,511316,511312,0,114.9080,0.8299,26.00,1
2473,514076,514377,0,63.0432,0.3666,21.73,11
2473,514369,500154,0,110.0524,0.5977,19.57,7
2473,514371,514381,0,12.0880,0.0552,16.50,2
2473,514373,514431,0,71.0075,0.2170,11.00,1
2473,514381,514368,0,63.2427,0.6654,27.00,2
2473,514384,514373,0,57.0485,0.3782,23.50,2
2473,514415,514076,0,82.3550,0.5793,24.00,3
